County Name,Year,STRATA,AGE GROUP,LIFETIME PREVALENCE,95% CONFIDENCE INTERVAL,Avg PM10,Avg SO2,Avg CO,Avg NO2,Avg OZONE,Avg PM2.5
San Bernardino,2019,Age groups,18-64 years,14.4,(11.4-17.3),24.36164383561644,1.7347111479452055,0.1152720575342465,13.613044964383562,0.0362795561643835,15.391920501369864
San Diego,2019,Age groups,18-64 years,16.7,(14.5-18.8),20.024793388429757,0.0672179795918367,0.4883460578512397,7.990781876712329,0.0309669808219178,13.796374869688384
Santa Barbara,2019,Age groups,18-64 years,11.1,(6.2-16.0),19.43013698630137,0.0030985671232876,0.1593700219178082,4.476973602739726,0.031275402739726,6.776553383561644
Santa Clara,2019,Age groups,18-64 years,15.4,(12.8-18.0),18.258333333333333,0.1440961959654178,0.3156193379120879,10.727654583561645,0.0267791397260274,5.886988980769231
Solano,2019,Age groups,18-64 years,26.3,(15.9-36.6),12.125,0.4597860919220056,0.3178739888888889,7.298386875,0.0258535232876712,8.670733315642458
Contra Costa,2019,Age groups,65+ years,18.7,(13.5-24.0),14.344262295081966,0.5097831506849315,0.3276292630136986,5.906309671232877,0.0283907397260273,6.917286345205479
Fresno,2019,Age groups,65+ years,19.3,(11.2-27.5),34.85479452054795,0.4185455331491713,0.3053354917582417,11.115478580821918,0.0313079287671232,10.595683608219176
Los Angeles,2019,Age groups,65+ years,14.1,(11.9-16.3),22.49586776859504,0.3258411506849314,0.3199517397260274,13.727027591780825,0.0339124821917808,10.71268641369863
Riverside,2019,Age groups,65+ years,11.1,(8.7-13.5),31.315068493150687,0.4159225682451253,0.1647930136986301,5.460456021917809,0.036647709589041,4.67727062739726
Sacramento,2019,Age groups,65+ years,16.3,(12.1-20.5),19.386111111111116,0.3818262888888888,0.298488771978022,8.13907767671233,0.0288716109589041,5.774376194444445
San Bernardino,2019,Age groups,65+ years,14.3,(10.0-18.6),24.36164383561644,1.7347111479452055,0.1152720575342465,13.613044964383562,0.0362795561643835,15.391920501369864
San Diego,2019,Age groups,65+ years,11.4,(9.4-13.4),20.024793388429757,0.0672179795918367,0.4883460578512397,7.990781876712329,0.0309669808219178,13.796374869688384
Santa Barbara,2019,Age groups,65+ years,10.5,(3.9-17.2),19.43013698630137,0.0030985671232876,0.1593700219178082,4.476973602739726,0.031275402739726,6.776553383561644
Santa Clara,2019,Age groups,65+ years,19.9,(14.2-25.6),18.258333333333333,0.1440961959654178,0.3156193379120879,10.727654583561645,0.0267791397260274,5.886988980769231
Solano,2019,Age groups,65+ years,28.6,(19.6-37.7),12.125,0.4597860919220056,0.3178739888888889,7.298386875,0.0258535232876712,8.670733315642458
Contra Costa,2021,Total population,All ages,17.8,(15-20.6),15.508196721311476,0.3822564438356164,0.3286758547945205,5.128631482191781,0.0262626547945205,8.13205958630137
Fresno,2021,Total population,All ages,20.4,(17.3-23.5),41.52602739726027,0.4259552402234636,0.3486378821917808,10.966441446575342,0.0318276547945205,15.582923783561643
Imperial,2021,Total population,All ages,17.5,(13.1-21.9),51.55616438356165,0.4236232892561983,0.3076761994459833,9.938298334246577,0.0320022821917808,10.288805681440444
Los Angeles,2021,Total population,All ages,14.3,(13.4-15.1),28.04383561643836,0.3930043506849315,0.3442808931506849,14.691081728767124,0.030860005479452,13.758870345205478
Riverside,2021,Total population,All ages,13.5,(11.7-15.3),42.63013698630137,0.507070694214876,0.1570057479452055,3.4350391260273976,0.0348910958904109,6.961200602739726
Sacramento,2021,Total population,All ages,18.8,(16.5-21.1),21.81179775280899,0.1360329475308642,0.2397930073529411,7.122255416438357,0.0306403917808219,9.70558037260274
San Bernardino,2021,Total population,All ages,16.2,(14-18.4),29.56438356164384,0.9746367753424656,0.2036528821917808,15.209903326027398,0.0369087150684931,17.78084528219178
San Diego,2021,Total population,All ages,14.3,(13.1-15.6),23.0,0.0608195764705882,0.5175478791208791,7.733036731506849,0.0326246356164383,10.067989849315069
Santa Barbara,2021,Total population,All ages,17.2,(13.7-20.7),19.435616438356163,0.247891205479452,0.1114828285714285,0.947510106849315,0.0276452328767123,6.746123783561644
Santa Clara,2021,Total population,All ages,14.2,(12.4-16.1),18.99173553719008,0.1730709159663865,0.3045291643835616,8.816706024657535,0.0257127780821917,5.5119596931506845
Solano,2021,Total population,All ages,19.2,(14.6-23.7),14.224137931034482,0.9421554124293784,0.2902626694444444,5.851408556547619,0.0254762821917808,8.457681502808988
Contra Costa,2021,Child vs. adult,0-17 years,9.7,(4.9-14.4),15.508196721311476,0.3822564438356164,0.3286758547945205,5.128631482191781,0.0262626547945205,8.13205958630137
Fresno,2021,Child vs. adult,0-17 years,16.1,(10.5-21.8),41.52602739726027,0.4259552402234636,0.3486378821917808,10.966441446575342,0.0318276547945205,15.582923783561643
Imperial,2021,Child vs. adult,0-17 years,17.8,(7.9-27.7),51.55616438356165,0.4236232892561983,0.3076761994459833,9.938298334246577,0.0320022821917808,10.288805681440444
Los Angeles,2021,Child vs. adult,0-17 years,11.4,(9.6-13.3),28.04383561643836,0.3930043506849315,0.3442808931506849,14.691081728767124,0.030860005479452,13.758870345205478
Riverside,2021,Child vs. adult,0-17 years,6.0,(3.7-8.3),42.63013698630137,0.507070694214876,0.1570057479452055,3.4350391260273976,0.0348910958904109,6.961200602739726
Sacramento,2021,Child vs. adult,0-17 years,12.2,(6.6-17.9),21.81179775280899,0.1360329475308642,0.2397930073529411,7.122255416438357,0.0306403917808219,9.70558037260274
San Bernardino,2021,Child vs. adult,0-17 years,13.5,(8.5-18.5),29.56438356164384,0.9746367753424656,0.2036528821917808,15.209903326027398,0.0369087150684931,17.78084528219178
San Diego,2021,Child vs. adult,0-17 years,9.5,(6.6-12.5),23.0,0.0608195764705882,0.5175478791208791,7.733036731506849,0.0326246356164383,10.067989849315069
Santa Clara,2021,Child vs. adult,0-17 years,10.6,(6.6-14.7),18.99173553719008,0.1730709159663865,0.3045291643835616,8.816706024657535,0.0257127780821917,5.5119596931506845
Contra Costa,2021,Child vs. adult,18+ years,19.6,(16.4-22.7),15.508196721311476,0.3822564438356164,0.3286758547945205,5.128631482191781,0.0262626547945205,8.13205958630137
Fresno,2021,Child vs. adult,18+ years,21.8,(18-25.6),41.52602739726027,0.4259552402234636,0.3486378821917808,10.966441446575342,0.0318276547945205,15.582923783561643
Imperial,2021,Child vs. adult,18+ years,17.4,(12.4-22.3),51.55616438356165,0.4236232892561983,0.3076761994459833,9.938298334246577,0.0320022821917808,10.288805681440444
Los Angeles,2021,Child vs. adult,18+ years,14.9,(14-15.8),28.04383561643836,0.3930043506849315,0.3442808931506849,14.691081728767124,0.030860005479452,13.758870345205478
Riverside,2021,Child vs. adult,18+ years,15.5,(13.3-17.6),42.63013698630137,0.507070694214876,0.1570057479452055,3.4350391260273976,0.0348910958904109,6.961200602739726
Sacramento,2021,Child vs. adult,18+ years,20.5,(18-23.1),21.81179775280899,0.1360329475308642,0.2397930073529411,7.122255416438357,0.0306403917808219,9.70558037260274
San Bernardino,2021,Child vs. adult,18+ years,17.0,(14.6-19.3),29.56438356164384,0.9746367753424656,0.2036528821917808,15.209903326027398,0.0369087150684931,17.78084528219178
San Diego,2021,Child vs. adult,18+ years,15.6,(14.4-16.8),23.0,0.0608195764705882,0.5175478791208791,7.733036731506849,0.0326246356164383,10.067989849315069
Santa Barbara,2021,Child vs. adult,18+ years,20.2,(16.2-24.3),19.435616438356163,0.247891205479452,0.1114828285714285,0.947510106849315,0.0276452328767123,6.746123783561644
Santa Clara,2021,Child vs. adult,18+ years,15.1,(13-17.1),18.99173553719008,0.1730709159663865,0.3045291643835616,8.816706024657535,0.0257127780821917,5.5119596931506845
Solano,2021,Child vs. adult,18+ years,21.9,(16.6-27.1),14.224137931034482,0.9421554124293784,0.2902626694444444,5.851408556547619,0.0254762821917808,8.457681502808988
Fresno,2021,Age groups,0-4 years,15.9,(6.3-25.5),41.52602739726027,0.4259552402234636,0.3486378821917808,10.966441446575342,0.0318276547945205,15.582923783561643
Los Angeles,2021,Age groups,0-4 years,1.1,(0.3-1.8),28.04383561643836,0.3930043506849315,0.3442808931506849,14.691081728767124,0.030860005479452,13.758870345205478
Sacramento,2021,Age groups,0-4 years,8.2,(2.6-13.7),21.81179775280899,0.1360329475308642,0.2397930073529411,7.122255416438357,0.0306403917808219,9.70558037260274
Contra Costa,2021,Age groups,5-17 years,14.7,(7.7-21.7),15.508196721311476,0.3822564438356164,0.3286758547945205,5.128631482191781,0.0262626547945205,8.13205958630137
Fresno,2021,Age groups,5-17 years,16.2,(9.4-23),41.52602739726027,0.4259552402234636,0.3486378821917808,10.966441446575342,0.0318276547945205,15.582923783561643
Imperial,2021,Age groups,5-17 years,23.9,(10.5-37.2),51.55616438356165,0.4236232892561983,0.3076761994459833,9.938298334246577,0.0320022821917808,10.288805681440444
Los Angeles,2021,Age groups,5-17 years,15.9,(13.3-18.5),28.04383561643836,0.3930043506849315,0.3442808931506849,14.691081728767124,0.030860005479452,13.758870345205478
Riverside,2021,Age groups,5-17 years,8.2,(5-11.3),42.63013698630137,0.507070694214876,0.1570057479452055,3.4350391260273976,0.0348910958904109,6.961200602739726
Sacramento,2021,Age groups,5-17 years,14.1,(6.1-22.1),21.81179775280899,0.1360329475308642,0.2397930073529411,7.122255416438357,0.0306403917808219,9.70558037260274
San Bernardino,2021,Age groups,5-17 years,19.8,(12.2-27.4),29.56438356164384,0.9746367753424656,0.2036528821917808,15.209903326027398,0.0369087150684931,17.78084528219178
San Diego,2021,Age groups,5-17 years,13.2,(9-17.4),23.0,0.0608195764705882,0.5175478791208791,7.733036731506849,0.0326246356164383,10.067989849315069
Santa Clara,2021,Age groups,5-17 years,14.7,(8.7-20.6),18.99173553719008,0.1730709159663865,0.3045291643835616,8.816706024657535,0.0257127780821917,5.5119596931506845
Contra Costa,2021,Age groups,18-64 years,21.8,(18-25.6),15.508196721311476,0.3822564438356164,0.3286758547945205,5.128631482191781,0.0262626547945205,8.13205958630137
Fresno,2021,Age groups,18-64 years,21.9,(17.8-26),41.52602739726027,0.4259552402234636,0.3486378821917808,10.966441446575342,0.0318276547945205,15.582923783561643
Imperial,2021,Age groups,18-64 years,17.1,(10.9-23.3),51.55616438356165,0.4236232892561983,0.3076761994459833,9.938298334246577,0.0320022821917808,10.288805681440444
Los Angeles,2021,Age groups,18-64 years,15.4,(14.3-16.4),28.04383561643836,0.3930043506849315,0.3442808931506849,14.691081728767124,0.030860005479452,13.758870345205478
Riverside,2021,Age groups,18-64 years,16.2,(13.5-18.8),42.63013698630137,0.507070694214876,0.1570057479452055,3.4350391260273976,0.0348910958904109,6.961200602739726
Sacramento,2021,Age groups,18-64 years,20.8,(17.9-23.7),21.81179775280899,0.1360329475308642,0.2397930073529411,7.122255416438357,0.0306403917808219,9.70558037260274
San Bernardino,2021,Age groups,18-64 years,17.2,(14.6-19.7),29.56438356164384,0.9746367753424656,0.2036528821917808,15.209903326027398,0.0369087150684931,17.78084528219178
San Diego,2021,Age groups,18-64 years,16.6,(15.1-18),23.0,0.0608195764705882,0.5175478791208791,7.733036731506849,0.0326246356164383,10.067989849315069
Santa Barbara,2021,Age groups,18-64 years,20.4,(15.5-25.3),19.435616438356163,0.247891205479452,0.1114828285714285,0.947510106849315,0.0276452328767123,6.746123783561644
Santa Clara,2021,Age groups,18-64 years,16.0,(13.6-18.5),18.99173553719008,0.1730709159663865,0.3045291643835616,8.816706024657535,0.0257127780821917,5.5119596931506845
Solano,2021,Age groups,18-64 years,22.1,(15.6-28.6),14.224137931034482,0.9421554124293784,0.2902626694444444,5.851408556547619,0.0254762821917808,8.457681502808988
Contra Costa,2021,Age groups,65+ years,13.2,(9-17.3),15.508196721311476,0.3822564438356164,0.3286758547945205,5.128631482191781,0.0262626547945205,8.13205958630137
Fresno,2021,Age groups,65+ years,21.2,(12.1-30.4),41.52602739726027,0.4259552402234636,0.3486378821917808,10.966441446575342,0.0318276547945205,15.582923783561643
Imperial,2021,Age groups,65+ years,18.4,(7.7-29),51.55616438356165,0.4236232892561983,0.3076761994459833,9.938298334246577,0.0320022821917808,10.288805681440444
Los Angeles,2021,Age groups,65+ years,13.2,(11.2-15.1),28.04383561643836,0.3930043506849315,0.3442808931506849,14.691081728767124,0.030860005479452,13.758870345205478
Riverside,2021,Age groups,65+ years,13.1,(9.7-16.6),42.63013698630137,0.507070694214876,0.1570057479452055,3.4350391260273976,0.0348910958904109,6.961200602739726
Sacramento,2021,Age groups,65+ years,19.5,(14-25),21.81179775280899,0.1360329475308642,0.2397930073529411,7.122255416438357,0.0306403917808219,9.70558037260274
San Bernardino,2021,Age groups,65+ years,16.2,(11.2-21.2),29.56438356164384,0.9746367753424656,0.2036528821917808,15.209903326027398,0.0369087150684931,17.78084528219178
San Diego,2021,Age groups,65+ years,12.5,(10.5-14.4),23.0,0.0608195764705882,0.5175478791208791,7.733036731506849,0.0326246356164383,10.067989849315069
Santa Barbara,2021,Age groups,65+ years,19.5,(13.1-26),19.435616438356163,0.247891205479452,0.1114828285714285,0.947510106849315,0.0276452328767123,6.746123783561644
Santa Clara,2021,Age groups,65+ years,10.6,(6.5-14.7),18.99173553719008,0.1730709159663865,0.3045291643835616,8.816706024657535,0.0257127780821917,5.5119596931506845
Solano,2021,Age groups,65+ years,21.5,(12.3-30.6),14.224137931034482,0.9421554124293784,0.2902626694444444,5.851408556547619,0.0254762821917808,8.457681502808988
